"id","catalog_id","price","currency","is_available","date_checked","created_at","merchant","review_count","position","list_price","description","id-2","google_shopping_id","title","link","image_link","price-2","currency-2","is_available-2","last_checked","created_at-2","updated_at","description-2","review_count-2","position-2","sku","brand","source_type","id-3","reference_brand","reference_product","competitor_brand","search_query","active","created_at-3","updated_at-2","reference_product_description","min_price","max_price","site_id"
"price_ef69cf48986d41c7a105e24da19d5571","prod_d9d3e4c3c42a4a3cb09c7d11fd9fe6f7","157.39","USD",False,"2025-06-26 19:57:09.354756","2025-06-26 19:58:34.577327","CabinetSet.com",NULL,NULL,NULL,"Cove crown molding. The height is measured on installed molding under an angle, the actual height is bigger.","prod_d9d3e4c3c42a4a3cb09c7d11fd9fe6f7",NULL,"M6-OW-COV","https://www.cabinetset.com/cov-springfield-white ",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_b229b60231f14ac8af02c6f586dad83f","RTA Cabinet Store","Large Crown 8","Cabinet Set","Large Crown 8",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_1296c4e3b24a4fa080ac530006d03a9b"
"price_577f655a9d4947b2aa27467fc17b28ef","prod_5a54b324c32f4834b63e97ee4d302bc6","85.38","USD",True,"2025-06-26 19:57:09.354756","2025-06-26 20:02:11.454487","LilyAnnCabinets.com",NULL,NULL,NULL,NULL,"prod_5a54b324c32f4834b63e97ee4d302bc6",NULL,"WSH-DWR3","https://www.lilyanncabinets.com/panels-fillers-and-trim-dishwasher-end-panel-3-colorado-white-shaker.html",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_e225dc3b611c4a44b80102378a2f0363","RTA Cabinet Store","DWR3","Lily Ann Cabinets","DWR3",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_81abd2a969244ff582f74cd8d853e8c2"
"price_c25c95854c47499b9dd839eeb89e513b","prod_025b62e00f134e47b18fe0eb6de8b928","645.35","USD",True,"2025-06-26 19:57:09.354756","2025-06-26 20:02:02.949826","LilyAnnCabinets.com",NULL,NULL,NULL,NULL,"prod_025b62e00f134e47b18fe0eb6de8b928",NULL,"WSH-LS36","https://www.lilyanncabinets.com/base-cabinets-lazy-susan-cabinet-36-colorado-white-shaker.html",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_c722a74e5a3f4aab9bf0f936a4d0679b","RTA Cabinet Store","LS36","Lily Ann Cabinets","LS36",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_81abd2a969244ff582f74cd8d853e8c2"
"price_777f68cbea93419da6a2f3a6aee877b3","prod_0eb78646fe864558b7e02be5c0adc8ca","284.03","USD",True,"2025-06-26 19:57:09.354756","2025-06-26 20:01:51.217148","LilyAnnCabinets.com",NULL,NULL,NULL,NULL,"prod_0eb78646fe864558b7e02be5c0adc8ca",NULL,"WSH-W361824","https://www.lilyanncabinets.com/wall-cabinets-wall-cabinet-36-x-18-x-24-colorado-white-shaker.html",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_06841086254949878ccc92befcd84003","RTA Cabinet Store","W361824","Lily Ann Cabinets","W361824",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_81abd2a969244ff582f74cd8d853e8c2"
"price_ce840e5069dc4f25a0adecb32371e6f1","prod_22b3b9bbb99649cc97d70d870d7f6a14","335.19","USD",True,"2025-06-26 19:57:09.354756","2025-06-26 20:01:41.8392","LilyAnnCabinets.com",NULL,NULL,NULL,NULL,"prod_22b3b9bbb99649cc97d70d870d7f6a14",NULL,"WSH-W3036","https://www.lilyanncabinets.com/wall-cabinets-wall-cabinet-30-x-36-colorado-white-shaker.html",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_3de9697375524e9a9b7ca408e135c258","RTA Cabinet Store","W3036","Lily Ann Cabinets","W3036",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_81abd2a969244ff582f74cd8d853e8c2"
"price_cacf2ed119274db787968bb64d74916b","prod_a226b1f8f18747368d1bd77357679602","414.04","USD",True,"2025-06-26 19:57:09.354756","2025-06-26 20:01:39.042132","LilyAnnCabinets.com",NULL,NULL,NULL,NULL,"prod_a226b1f8f18747368d1bd77357679602",NULL,"WSH-B30","https://www.lilyanncabinets.com/colorado-white-shaker-base-cabinet-30-wsh-b30-rta.html",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_b5634b1dd30945a5a41015c4624879f5","RTA Cabinet Store","B30","Lily Ann Cabinets","B30",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_81abd2a969244ff582f74cd8d853e8c2"
"price_0a4d7990e86041fdad268b287be24570","prod_6195892f25a548328b36fca4473ac101","273.99","USD",True,"2025-06-26 19:57:09.354756","2025-06-26 20:01:32.730897","LilyAnnCabinets.com",NULL,NULL,NULL,NULL,"prod_6195892f25a548328b36fca4473ac101",NULL,"WSH-W2436","https://www.lilyanncabinets.com/wall-cabinets-wall-cabinet-24-x-36-colorado-white-shaker.html",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_f8a61e2de20f4e05aa58ba77db39535c","RTA Cabinet Store","W2436","Lily Ann Cabinets","W2436",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_81abd2a969244ff582f74cd8d853e8c2"
"price_2220b8d71fda4885a7a9b0c6f93b75c2","prod_884aefd8449441faa9517fc2f3f0e38c","198.99","USD",True,"2025-06-26 19:57:09.354756","2025-06-26 20:01:31.887109","LilyAnnCabinets.com",NULL,NULL,NULL,NULL,"prod_884aefd8449441faa9517fc2f3f0e38c",NULL,"WSH-B9FHD","https://www.lilyanncabinets.com/base-cabinets-base-full-height-door-cabinet-9-colorado-white-shaker.html",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_7e92b851a5fc478eab627d0e9a5672d5","RTA Cabinet Store","B09-FH","Lily Ann Cabinets","B09-FH",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_81abd2a969244ff582f74cd8d853e8c2"
"price_da644669cb58422e96069c9400324e80","prod_942907b363474026be2dc16dbac79cfb","499.24","USD",True,"2025-06-26 19:57:09.354756","2025-06-26 20:01:27.556727","LilyAnnCabinets.com",NULL,NULL,NULL,NULL,"prod_942907b363474026be2dc16dbac79cfb",NULL,"WSH-DB24-3","https://www.lilyanncabinets.com/base-cabinets-3-drawer-base-cabinet-24-colorado-white-shaker.html",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_0305df0c806e4a1db039adbcf0088f4c","RTA Cabinet Store","DB24","Lily Ann Cabinets","DB24",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_81abd2a969244ff582f74cd8d853e8c2"
"price_a13e6dd8cd744b2eb8e4cde5a185b577","prod_4a8a752d7aec4bd2839ed70f7b1787ce","450.62","USD",False,"2025-06-26 19:57:09.354756","2025-06-26 20:01:11.324414","LilyAnnCabinets.com",NULL,NULL,NULL,NULL,"prod_4a8a752d7aec4bd2839ed70f7b1787ce",NULL,"WSH-SB36","https://www.lilyanncabinets.com/base-cabinets-sink-base-cabinet-36-colorado-white-shaker.html",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_4f38fd39980a478bb4ffb70c6d896e7c","RTA Cabinet Store","SB36","Lily Ann Cabinets","SB36",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_81abd2a969244ff582f74cd8d853e8c2"
"price_f223a53e046c4349b756234f51ca2643","prod_a337ef88d3724fa383b1d41b4011548d","329.18","USD",True,"2025-06-26 19:57:09.354756","2025-06-26 20:01:09.396508","LilyAnnCabinets.com",NULL,NULL,NULL,NULL,"prod_a337ef88d3724fa383b1d41b4011548d",NULL,"WSH-B24","https://www.lilyanncabinets.com/b24-double-door-single-drawer-base-cabinet%20.html",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_1a5387f83b5f4b9dbe1796eed9ebfbd9","RTA Cabinet Store","B24","Lily Ann Cabinets","B24",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_81abd2a969244ff582f74cd8d853e8c2"
"price_0c2053c94cb44cb09d4703700473a5ad","prod_fbb4207a03434aef819e868e025b312e","270.01","USD",True,"2025-06-26 19:57:09.354756","2025-06-26 20:01:05.995604","LilyAnnCabinets.com",NULL,NULL,NULL,NULL,"prod_fbb4207a03434aef819e868e025b312e",NULL,"WSH-B18","https://www.lilyanncabinets.com/base-cabinets-base-cabinet-18-colorado-white-shaker.html",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_271b345eb8084ed1945f1f2594fd9ab8","RTA Cabinet Store","B18","Lily Ann Cabinets","B18",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_81abd2a969244ff582f74cd8d853e8c2"
"price_005c9773432a4b359ba0baf2569ceda0","prod_25982b1578b040aa9477991cd7b3e493","129.78","USD",True,"2025-06-26 19:57:09.354756","2025-06-26 20:01:04.787551","LilyAnnCabinets.com",NULL,NULL,NULL,NULL,"prod_25982b1578b040aa9477991cd7b3e493",NULL,"WSH-ACM8","https://www.lilyanncabinets.com/panels-fillers-and-trim-angle-crown-molding-96-colorado-white-shaker.html",NULL,NULL,NULL,True,"2025-06-26 18:43:36.953779","2025-06-26 18:43:36.9548","2025-06-26 18:43:36.9548",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_bbcbd1db49794b80a3b6a5a39a1b06b3","RTA Cabinet Store","Large Crown 8","Lily Ann Cabinets","Large Crown 8",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_81abd2a969244ff582f74cd8d853e8c2"
"price_d2ec62e8d7bb4635a4f4cba4a9425d73","prod_24caee2af882480986420ca29240bf8f","44.37","USD",True,"2025-06-26 19:57:09.354756","2025-06-26 20:01:03.38808","LilyAnnCabinets.com",NULL,NULL,NULL,NULL,"prod_24caee2af882480986420ca29240bf8f",NULL,"WSH-TK8","https://www.lilyanncabinets.com/panels-fillers-and-trim-toe-kick-96-colorado-white-shaker.html",NULL,NULL,NULL,True,"2025-06-26 18:43:36.953779","2025-06-26 18:43:36.9548","2025-06-26 18:43:36.9548",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_15acce80013e482dbd47808d3d5a175d","RTA Cabinet Store","Toe Kick 8","Lily Ann Cabinets","Toe Kick 8",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_81abd2a969244ff582f74cd8d853e8c2"
"price_6c36e1cdfd03428397288cf26f7f4923","prod_58154e7f59634209a39012d8537dee0d","102.59","USD",False,"2025-06-26 19:57:09.354756","2025-06-26 20:00:41.180025","TheRTAStore.com",NULL,NULL,NULL,"Width 3"" | Height 34-1/2"" | Depth 24"" Appliance end panel. Finished on both sides. There is a 3"" stile/filler on the front which can be trimmed to 3/4"" if necessary.","prod_58154e7f59634209a39012d8537dee0d",NULL,"SW-DWR3","https://www.thertastore.com/kitchen-cabinets/rta-kitchen-cabinets/brilliant-white-shaker/brilliant-white-shaker-appliance-end-panel-422423-47764.html",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_43720e30e7f24195861e7838cfc5605c","RTA Cabinet Store","DWR3","The RTA Store","DWR3",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_0ee8ef005e5b4d4b9e2fd7a78934f1ec"
"price_ae1714201bad4d74be908eea9e0bb122","prod_8cfff4e69c6c42508da85c57bb1b1189","906.07","USD",False,"2025-06-26 19:57:09.354756","2025-06-26 20:00:39.414676","TheRTAStore.com",NULL,NULL,NULL,"Width 36"" | Height 34-1/2"" | Depth 24"" Lazy susan corner cabinet with a bi-fold door and 2 wood lazy susan shelves. It will take up 36"" of wall space from the corner out, on each wall. **Box may read BER as the SKU code **","prod_8cfff4e69c6c42508da85c57bb1b1189",NULL,"SW-LSB36","https://www.thertastore.com/kitchen-cabinets/rta-kitchen-cabinets/brilliant-white-shaker/brilliant-white-shaker-36-lazy-susan-base-cabinet-422412-47704.html",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_02e2a18096ec4d8282c923be5adab43b","RTA Cabinet Store","LS36","The RTA Store","LS36",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_0ee8ef005e5b4d4b9e2fd7a78934f1ec"
"price_26c24835dfe24c15bdd3c8ec5024aaa6","prod_a9886dc4a72547619e7383dc12b86349","492.61","USD",False,"2025-06-26 19:57:09.354756","2025-06-26 20:00:37.809046","TheRTAStore.com",NULL,NULL,NULL,"Width 30"" | Height 36"" | Depth 12""2 door wall cabinet that comes with 2 shelves. Cabinet has butt doors.","prod_a9886dc4a72547619e7383dc12b86349",NULL,"SW-W3036","https://www.thertastore.com/kitchen-cabinets/rta-kitchen-cabinets/brilliant-white-shaker/brilliant-white-shaker-30x36-wall-cabinet-47669.html",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_82ea3083eb2a430b9fa16ef551625803","RTA Cabinet Store","W3036","The RTA Store","W3036",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_0ee8ef005e5b4d4b9e2fd7a78934f1ec"
"price_ba11c87a87e24ab995333b030750cef5","prod_499b68e24f7c44128d638818d34f10a1","384.33","USD",False,"2025-06-26 19:57:09.354756","2025-06-26 20:00:36.97921","TheRTAStore.com",NULL,NULL,NULL,"Width 36"" |Height 18"" |Depth 24"" Small 2 door wall cabinet with no shelves. This cabinet is commonly placed above a range, refrigerator, wine rack, plate rack, or above the sink (if no window is present), it can also be utilized in other areas.","prod_499b68e24f7c44128d638818d34f10a1",NULL,"SW-W361824","https://www.thertastore.com/kitchen-cabinets/rta-kitchen-cabinets/brilliant-white-shaker/brilliant-white-shaker-36x18x24-wall-cabinet-47717.html",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_8bfde05369f645e6bb13b4cdb3cf6522","RTA Cabinet Store","W361824","The RTA Store","W361824",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_0ee8ef005e5b4d4b9e2fd7a78934f1ec"
"price_9af2b04076e04c6baccb682e14e34924","prod_9a068aa78b124ffd9ac75af1d8d8b358","603.26","USD",False,"2025-06-26 19:57:09.354756","2025-06-26 20:00:15.342485","TheRTAStore.com",NULL,NULL,NULL,"Width 30"" | Height 34-1/2"" | Depth 24"" 2 door base cabinet with 1 drawer and 1 shelf. Cabinet has butt doors.","prod_9a068aa78b124ffd9ac75af1d8d8b358",NULL,"SW-B30S","https://www.thertastore.com/kitchen-cabinets/rta-kitchen-cabinets/brilliant-white-shaker/brilliant-white-shaker-30-base-cabinet-1-drawer-98749.html",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_30ccffc148cb45aca7740dee89c680db","RTA Cabinet Store","B30","The RTA Store","B30",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_0ee8ef005e5b4d4b9e2fd7a78934f1ec"
"price_6fa4036936f3437a9f40cdf0bd5ea00b","prod_83a2e60839414e5b8e9a9266a3cc8f6a","421.07","USD",False,"2025-06-26 19:57:09.354756","2025-06-26 20:00:41.254314","TheRTAStore.com",NULL,NULL,NULL,"Width 24"" | Height 36"" | Depth 12""2 door wall cabinet that comes with 2 shelves. Cabinet has butt doors.","prod_83a2e60839414e5b8e9a9266a3cc8f6a",NULL,"SW-W2436","https://www.thertastore.com/kitchen-cabinets/rta-kitchen-cabinets/brilliant-white-shaker/brilliant-white-shaker-24x36-wall-cabinet-47602.html ",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_f1b73ec1d47642b3b23d4261d9102ef6","RTA Cabinet Store","W2436","The RTA Store","W2436",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_0ee8ef005e5b4d4b9e2fd7a78934f1ec"
"price_8e708fb9143a49ec87dc6c6d092ad227","prod_decf5e7d9d9d49419e7187e513826d37","419.16","USD",False,"2025-06-26 19:57:09.354756","2025-06-26 20:00:14.777073","TheRTAStore.com",NULL,NULL,NULL,"Width 18"" | Height 34-1/2"" | Depth 24"" 1 door base cabinet with 1 drawer and 1 shelf.","prod_decf5e7d9d9d49419e7187e513826d37",NULL,"SW-B18","https://www.thertastore.com/kitchen-cabinets/rta-kitchen-cabinets/brilliant-white-shaker/brilliant-white-shaker-18-base-cabinet-47557.html ",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_932009fb4e8e4be985a924e008b4edf2","RTA Cabinet Store","B18","The RTA Store","B18",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_0ee8ef005e5b4d4b9e2fd7a78934f1ec"
"price_eba663747f38411ab9a03f281b2f21f4","prod_2e1ae857f549418f9acb2b61c213de8d","249.47","USD",False,"2025-06-26 19:57:09.354756","2025-06-26 20:00:08.611191","TheRTAStore.com",NULL,NULL,NULL,"Width 9"" | Height 34-1/2"" | Depth 24"" Base tray cabinet with 1 full height door and no shelves.","prod_2e1ae857f549418f9acb2b61c213de8d",NULL,"SW-BT9","https://www.thertastore.com/kitchen-cabinets/rta-kitchen-cabinets/brilliant-white-shaker/brilliant-white-shaker-09-base-tray-cabinet-47514.html ",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_771cee4f14d5433d9d8afa2132f622a7","RTA Cabinet Store","B09-FH","The RTA Store","B09-FH",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_0ee8ef005e5b4d4b9e2fd7a78934f1ec"
"price_38914311b0344271974bf8d79233376a","prod_171d63c297ec43aba261d2cc18ac3cb2","673.07","USD",False,"2025-06-26 19:57:09.354756","2025-06-26 20:00:06.903928","TheRTAStore.com",NULL,NULL,NULL,"Width 24"" | Height 34-1/2"" | Depth 24"" 3 drawer base cabinet. Top drawer front is 6-1/4""H, bottom 2 drawer fronts are 11-1/8""H.","prod_171d63c297ec43aba261d2cc18ac3cb2",NULL,"SW-3DB24","https://www.thertastore.com/kitchen-cabinets/rta-kitchen-cabinets/brilliant-white-shaker/brilliant-white-shaker-24-3-drawer-base-cabinet-47583.html ",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_63ff591b40fe4c6793002d14bf91226f","RTA Cabinet Store","DB24","The RTA Store","DB24",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_0ee8ef005e5b4d4b9e2fd7a78934f1ec"
"price_1d2b45eeff9b44c5aa6a69d5edb4b293","prod_db1f2eba4952416eb31a599f48353bd0","540.11","USD",False,"2025-06-26 19:57:09.354756","2025-06-26 19:59:51.205262","TheRTAStore.com",NULL,NULL,NULL,"Width 36"" | Height 34-1/2"" | Depth 24"" 2 door sink base cabinet with 2 fake drawer fronts and no shelves. Cabinet has butt doors.","prod_db1f2eba4952416eb31a599f48353bd0",NULL,"SW-SB36","https://www.thertastore.com/kitchen-cabinets/rta-kitchen-cabinets/brilliant-white-shaker/brilliant-white-shaker-36-sink-base-cabinet-422359-47706.html ",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_7f9250cebe0242d08610fe449c7e5285","RTA Cabinet Store","SB36","The RTA Store","SB36",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_0ee8ef005e5b4d4b9e2fd7a78934f1ec"
"price_64ad9cc8e5dc4876a70fba13bd8088fb","prod_1f1e4b7cc05f4b9f8c7cb576e199626d","175.39","USD",False,"2025-06-26 19:57:09.354756","2025-06-26 19:59:49.46558","TheRTAStore.com",NULL,NULL,NULL,"Width 96"" | Height 3-5/8"" | Depth 3-1/2"" Cove crown molding. Installed height will be 3-5/8"" and it will stick out 3-1/2"" from the cabinet.","prod_1f1e4b7cc05f4b9f8c7cb576e199626d",NULL,"SW-COV","https://www.thertastore.com/kitchen-cabinets/rta-kitchen-cabinets/brilliant-white-shaker/brilliant-white-shaker-96-cove-crown-molding-47757.html ",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_bb07901f48bd4580916a782456dfd1ad","RTA Cabinet Store","Large Crown 8","The RTA Store","Large Crown 8",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_0ee8ef005e5b4d4b9e2fd7a78934f1ec"
"price_d89677c8e7404c9cb9638c0a68fdf2ab","prod_7d90057c924043fea8dce514a3a57427","33.56","USD",False,"2025-06-26 19:57:09.354756","2025-06-26 19:59:44.675169","TheRTAStore.com",NULL,NULL,NULL,"Width 96"" | Height 4-1/2"" | Depth 1/4"" Toe kick. This is required if any cabinets will be going side by side to cover the seams and cover the small gap from one cabinet to the next.","prod_7d90057c924043fea8dce514a3a57427",NULL,"SW-TKC","https://www.thertastore.com/kitchen-cabinets/rta-kitchen-cabinets/brilliant-white-shaker/brilliant-white-shaker-96-toe-kick-422352-47763.html ",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_0dd0bf8f4ef24e98b4293143988183ff","RTA Cabinet Store","Toe Kick 8","The RTA Store","Toe Kick 8",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_0ee8ef005e5b4d4b9e2fd7a78934f1ec"
"price_b9cb1a5dc2924cf9a11abf276e85aca3","prod_f47402eaa01f42f798472d8af1a9776a","497.68","USD",False,"2025-06-26 19:57:09.354756","2025-06-26 19:59:41.10124","TheRTAStore.com",NULL,NULL,NULL,"Width 24"" | Height 34-1/2"" | Depth 24"" 2 door base cabinet with 1 drawer and 1 shelf. Cabinet has butt doors.","prod_f47402eaa01f42f798472d8af1a9776a",NULL,"SW-B24","https://www.thertastore.com/kitchen-cabinets/rta-kitchen-cabinets/brilliant-white-shaker/brilliant-white-shaker-24-base-cabinet-47588.html ",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_c14df03d0783445d96444a8c2de0559a","RTA Cabinet Store","B24","The RTA Store","B24",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_0ee8ef005e5b4d4b9e2fd7a78934f1ec"
"price_3b5281c5118a400a9abbd56c572cd9ea","prod_c653cb259b5d4b9da97e5b09dbf1a9fc","96.2","USD",False,"2025-06-26 19:57:09.354756","2025-06-26 19:59:25.664791","CabinetSet.com",NULL,NULL,NULL,"Dishwasher end panel with a 3"" wide return. It can be used as right or left. This panel is most commonly used to cover exposed dishwasher sides.","prod_c653cb259b5d4b9da97e5b09dbf1a9fc",NULL,"M6-OW-DWR3","https://www.cabinetset.com/dwr3-springfield-white ",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_64177c030b264cbfb333b6824ad72ced","RTA Cabinet Store","DWR3","Cabinet Set","DWR3",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_1296c4e3b24a4fa080ac530006d03a9b"
"price_ff833675093040ed85b2e37470a98bdf","prod_84c10ffc9eba452a8334b3965504b461","874.24","USD",False,"2025-06-26 19:57:09.354756","2025-06-26 19:59:18.646364","CabinetSet.com",NULL,NULL,NULL,"Lazy Susan cabinet with a bi-fold door and 2 revolving wooden shelves. This cabinet takes up 36"" of space on each side of the corner. The visible cabinet front parts are approximately 12"" wide and 12"" wide. There is no pole in the center, the shelves spin independently. The doors swing out and are not attached to the shelves. Lazy Susan Tray comes in a separate box.","prod_84c10ffc9eba452a8334b3965504b461",NULL,"M6-OW-LSB36","https://www.cabinetset.com/ls3612-springfield-white-rta ",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_0486c26d332a441aae531243a04ee78f","RTA Cabinet Store","LS36","Cabinet Set","LS36",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_1296c4e3b24a4fa080ac530006d03a9b"
